Cons ID,Data Time,Active Import(kWh),Active Export(kWh),Reactive Import(kVArh),Reactive Export(kVArh),Apparent Import(kVAh),Apparent Export(kVAh),Active Power(kW),Meter ID,Hourly_Kwh
29574,2024-10-14 04:00:00,13314.49,28.366,3944.096,971.727,13886.379,972.14,0.267,10,0.3799999999991996
29574,2024-10-14 05:00:00,13314.888,28.366,3944.215,971.733,13886.794,972.146,0.284,10,0.3980000000010477
29574,2024-10-14 06:00:00,13315.247,28.366,3944.299,971.74,13887.163,972.153,0.246,10,0.3589999999985593
29574,2024-10-14 07:00:00,13315.54,28.366,3944.369,971.75,13887.463,972.163,0.199,10,0.2930000000014843
29574,2024-10-14 08:00:00,13315.814,28.366,3944.444,971.77,13887.747,972.183,0.184,10,0.2739999999994325
29574,2024-10-14 09:00:00,13316.036,28.366,3944.563,971.793,13887.994,972.206,0.151,10,0.2219999999997526
29574,2024-10-14 10:00:00,13316.284,28.366,3944.682,971.813,13888.266,972.226,0.153,10,0.2479999999995925
29574,2024-10-14 11:00:00,13316.496,28.366,3944.762,971.841,13888.492,972.254,0.126,10,0.2119999999995343
29574,2024-10-14 12:00:00,13316.736,28.366,3944.86,971.873,13888.75,972.286,0.136,10,0.2400000000016007
29574,2024-10-14 13:00:00,13316.975,28.366,3944.983,971.9,13889.014,972.313,0.141,10,0.238999999999578
29574,2024-10-14 14:00:00,13317.186,28.366,3945.067,971.93,13889.24,972.343,0.111,10,0.2109999999993306
29574,2024-10-14 15:00:00,13317.42,28.366,3945.147,971.942,13889.487,972.355,0.139,10,0.2340000000003783
29574,2024-10-14 16:00:00,13317.648,28.366,3945.254,971.949,13889.736,972.362,0.154,10,0.227999999999156
29574,2024-10-14 17:00:00,13317.784,28.395,3945.394,972.031,13889.906,972.445,0.123,10,0.136000000000422
29574,2024-10-14 18:00:00,13318.01,28.395,3945.499,972.06,13890.153,972.474,0.14,10,0.2260000000005675
29574,2024-10-14 19:00:00,13318.249,28.395,3945.601,972.084,13890.411,972.498,0.138,10,0.238999999999578
29574,2024-10-14 20:00:00,13318.514,28.395,3945.725,972.124,13890.7,972.538,0.168,10,0.2649999999994179
29574,2024-10-14 21:00:00,13318.859,28.395,3945.844,972.152,13891.065,972.566,0.248,10,0.3450000000011641
29574,2024-10-14 22:00:00,13319.187,28.395,3945.943,972.185,13891.407,972.599,0.229,10,0.3279999999995198
29574,2024-10-14 23:00:00,13319.501,28.395,3946.061,972.207,13891.742,972.621,0.229,10,0.3140000000003056
29574,2024-10-15 02:00:00,13320.31,28.395,3946.367,972.264,13892.604,972.678,0.194,10,0.2629999999990104
29574,2024-10-15 03:00:00,13320.568,28.395,3946.439,972.295,13892.872,972.709,0.197,10,0.2579999999998108
29574,2024-10-15 04:00:00,13320.89,28.395,3946.583,972.313,13893.222,972.727,0.266,10,0.3220000000001164
29574,2024-10-15 05:00:00,13321.149,28.395,3946.684,972.334,13893.499,972.748,0.188,10,0.2590000000000145
29574,2024-10-15 06:00:00,13321.44,28.395,3946.788,972.366,13893.807,972.78,0.208,10,0.2910000000010768
29574,2024-10-15 07:00:00,13321.697,28.395,3946.89,972.404,13894.083,972.818,0.179,10,0.2569999999996071
29574,2024-10-15 08:00:00,13321.921,28.395,3946.967,972.443,13894.319,972.857,0.128,10,0.22400000000016
29574,2024-10-15 09:00:00,13322.173,28.395,3947.079,972.502,13894.593,972.916,0.126,10,0.2520000000004074
29574,2024-10-15 10:00:00,13322.382,28.404,3947.194,972.533,13894.826,972.947,0.143,10,0.2089999999989231
29574,2024-10-15 11:00:00,13322.616,28.404,3947.265,972.547,13895.07,972.961,0.125,10,0.2340000000003783
29574,2024-10-15 12:00:00,13322.821,28.404,3947.373,972.562,13895.298,972.976,0.137,10,0.2049999999999272
29574,2024-10-15 13:00:00,13323.066,28.404,3947.473,972.581,13895.561,972.995,0.161,10,0.2450000000008003
29574,2024-10-15 14:00:00,13323.258,28.404,3947.545,972.602,13895.766,973.016,0.108,10,0.1919999999990977
29574,2024-10-15 15:00:00,13323.496,28.404,3947.652,972.615,13896.024,973.029,0.143,10,0.2379999999993742
29574,2024-10-15 16:00:00,13323.695,28.404,3947.74,972.64,13896.24,973.054,0.125,10,0.1990000000005238
29574,2024-10-15 17:00:00,13323.937,28.404,3947.835,972.678,13896.499,973.092,0.135,10,0.2420000000001891
29574,2024-10-15 18:00:00,13324.167,28.404,3947.949,972.7,13896.752,973.114,0.131,10,0.2299999999995634
29574,2024-10-15 19:00:00,13324.437,28.404,3948.052,972.711,13897.04,973.125,0.178,10,0.2700000000004365
29574,2024-10-15 20:00:00,13324.673,28.404,3948.129,972.754,13897.288,973.168,0.12,10,0.2360000000007858
29574,2024-10-15 21:00:00,13324.963,28.404,3948.235,972.794,13897.596,973.208,0.171,10,0.2899999999990541
29574,2024-10-15 22:00:00,13325.19,28.404,3948.257,972.944,13897.82,973.358,0.219,10,0.2270000000007712
29574,2024-10-15 23:00:00,13325.361,28.404,3948.273,973.14,13897.989,973.554,0.191,10,0.1710000000002765
29574,2024-10-16 00:00:00,13325.518,28.404,3948.328,973.321,13898.155,973.735,0.221,10,0.1569999999992433
29574,2024-10-17 04:00:00,13330.021,28.425,3950.573,976.957,13903.11,977.37,0.218,10,0.1820000000006985
29574,2024-10-17 05:00:00,13330.17,28.425,3950.63,977.136,13903.269,977.549,0.176,10,0.1489999999994324
29574,2024-10-17 06:00:00,13330.35,28.425,3950.71,977.292,13903.465,977.705,0.204,10,0.180000000000291
29574,2024-10-17 07:00:00,13330.517,28.425,3950.76,977.465,13903.639,977.878,0.185,10,0.1669999999994615
29574,2024-10-17 08:00:00,13330.688,28.425,3950.845,977.573,13903.827,977.986,0.159,10,0.1710000000002765
29574,2024-10-17 09:00:00,13330.819,28.438,3950.88,977.776,13903.963,978.189,0.111,10,0.1309999999994033
29574,2024-10-17 10:00:00,13330.895,28.45,3951.062,977.916,13904.087,978.329,0.137,10,0.0760000000009313
29574,2024-10-17 11:00:00,13331.016,28.45,3951.126,978.102,13904.221,978.515,0.111,10,0.120999999999185
29574,2024-10-17 12:00:00,13331.129,28.45,3951.23,978.234,13904.359,978.647,0.136,10,0.1130000000011932
29574,2024-10-17 13:00:00,13331.24,28.45,3951.326,978.352,13904.493,978.765,0.142,10,0.1109999999989668
29574,2024-10-17 14:00:00,13331.332,28.45,3951.38,978.538,13904.596,978.951,0.118,10,0.0920000000005529
29574,2024-10-17 15:00:00,13331.462,28.45,3951.468,978.655,13904.746,979.068,0.145,10,0.1299999999991996
29574,2024-10-17 16:00:00,13331.557,28.45,3951.496,978.846,13904.845,979.259,0.105,10,0.0950000000011641
29574,2024-10-17 17:00:00,13331.678,28.45,3951.628,978.938,13904.999,979.351,0.138,10,0.120999999999185
29574,2024-10-17 18:00:00,13331.772,28.45,3951.715,979.064,13905.114,979.477,0.131,10,0.0940000000009604
29574,2024-10-17 19:00:00,13331.911,28.45,3951.781,979.196,13905.266,979.609,0.141,10,0.1389999999992142
29574,2024-10-17 20:00:00,13332.074,28.45,3951.825,979.344,13905.434,979.757,0.133,10,0.1630000000004656
29574,2024-10-17 21:00:00,13332.21,28.45,3951.888,979.46,13905.583,979.873,0.141,10,0.135999999998603
29574,2024-10-17 22:00:00,13332.324,28.45,3951.938,979.637,13905.706,980.05,0.117,10,0.1140000000013969
29574,2024-10-17 23:00:00,13332.496,28.45,3952.004,979.766,13905.89,980.178,0.194,10,0.1719999999986612
29574,2024-10-18 04:00:00,13333.469,28.45,3952.407,980.499,13906.937,980.911,0.238,10,0.2359999999989668
29574,2024-10-18 05:00:00,13333.648,28.45,3952.504,980.626,13907.136,981.038,0.184,10,0.1790000000000873
29574,2024-10-18 06:00:00,13333.83,28.45,3952.555,980.808,13907.325,981.22,0.19,10,0.1820000000006985
29574,2024-10-18 07:00:00,13334.011,28.45,3952.587,980.996,13907.508,981.408,0.194,10,0.1810000000004947
29574,2024-10-18 08:00:00,13334.248,28.45,3952.704,981.078,13907.769,981.49,0.206,10,0.2369999999991705
29574,2024-10-18 09:00:00,13334.397,28.45,3952.749,981.208,13907.924,981.62,0.118,10,0.1490000000012514
29574,2024-10-18 10:00:00,13334.562,28.45,3952.827,981.315,13908.105,981.727,0.139,10,0.1649999999990541
29574,2024-10-18 11:00:00,13334.659,28.45,3952.862,981.518,13908.207,981.93,0.102,10,0.0969999999997526
29574,2024-10-18 12:00:00,13334.767,28.45,3952.93,981.646,13908.33,982.058,0.142,10,0.1080000000001746
29574,2024-10-18 13:00:00,13334.852,28.45,3952.97,981.832,13908.423,982.244,0.112,10,0.0850000000009458
29574,2024-10-18 14:00:00,13334.99,28.45,3953.013,981.981,13908.568,982.393,0.147,10,0.1379999999990104
29574,2024-10-18 15:00:00,13335.104,28.45,3953.056,982.135,13908.689,982.546,0.12,10,0.113999999999578
29574,2024-10-18 16:00:00,13335.222,28.45,3953.143,982.246,13908.827,982.657,0.139,10,0.1180000000003929
29574,2024-10-18 17:00:00,13335.345,28.45,3953.18,982.377,13908.956,982.788,0.111,10,0.1229999999995925
29574,2024-10-18 18:00:00,13335.493,28.45,3953.268,982.499,13909.122,982.91,0.137,10,0.1480000000010477
29574,2024-10-18 19:00:00,13335.64,28.45,3953.342,982.635,13909.284,983.046,0.131,10,0.146999999999025
29574,2024-10-18 20:00:00,13335.77,28.45,3953.418,982.766,13909.431,983.177,0.152,10,0.1300000000010186
29574,2024-10-18 21:00:00,13335.881,28.45,3953.46,982.958,13909.549,983.369,0.121,10,0.1109999999989668
29574,2024-10-18 22:00:00,13336.012,28.45,3953.521,983.095,13909.692,983.506,0.149,10,0.1310000000012223
29574,2024-10-18 23:00:00,13336.08,28.451,3953.578,983.293,13909.773,983.704,0.12,10,0.0679999999993015
29574,2024-10-19 00:00:00,13336.139,28.454,3953.693,983.468,13909.863,983.879,0.149,10,0.0589999999992869
29574,2024-10-19 01:00:00,13336.234,28.454,3953.821,983.617,13909.99,984.028,0.19,10,0.0950000000011641
29574,2024-10-19 02:00:00,13336.333,28.454,3953.911,983.799,13910.111,984.21,0.168,10,0.09900000000016
29574,2024-10-19 03:00:00,13336.488,28.454,3953.966,983.959,13910.275,984.37,0.195,10,0.1549999999988358
29574,2024-10-19 04:00:00,13336.629,28.454,3953.981,984.222,13910.414,984.633,0.176,10,0.1410000000014406
29574,2024-10-19 05:00:00,13336.823,28.454,3954.074,984.298,13910.627,984.709,0.23,10,0.1939999999995052
29574,2024-10-19 06:00:00,13336.968,28.454,3954.141,984.444,13910.785,984.855,0.177,10,0.1450000000004365
29574,2024-10-19 07:00:00,13337.095,28.454,3954.241,984.56,13910.935,984.971,0.189,10,0.1269999999985884
29574,2024-10-19 08:00:00,13337.289,28.454,3954.3,984.735,13911.138,985.146,0.15,10,0.1940000000013242
29574,2024-10-19 09:00:00,13337.471,28.454,3954.372,984.867,13911.333,985.277,0.168,10,0.1819999999988795
29574,2024-10-19 10:00:00,13337.592,28.454,3954.44,985.049,13911.468,985.459,0.115,10,0.121000000001004
29574,2024-10-19 11:00:00,13337.714,28.454,3954.59,985.126,13911.628,985.536,0.145,10,0.1219999999993888
29574,2024-10-19 12:00:00,13337.796,28.454,3954.654,985.297,13911.724,985.707,0.111,10,0.0820000000003347
29574,2024-10-19 13:00:00,13337.933,28.454,3954.767,985.426,13911.888,985.836,0.146,10,0.1370000000006257
29574,2024-10-19 14:00:00,13338.054,28.454,3954.802,985.622,13912.014,986.032,0.114,10,0.120999999999185
29574,2024-10-19 15:00:00,13338.166,28.454,3954.889,985.767,13912.146,986.177,0.137,10,0.1119999999991705
29574,2024-10-19 16:00:00,13338.245,28.457,3954.959,985.915,13912.242,986.325,0.132,10,0.0790000000015425
29574,2024-10-19 17:00:00,13338.373,28.457,3955.041,986.064,13912.388,986.474,0.135,10,0.1279999999987922
29574,2024-10-19 18:00:00,13338.517,28.457,3955.143,986.181,13912.555,986.591,0.16,10,0.1440000000002328
29574,2024-10-19 19:00:00,13338.731,28.457,3955.208,986.341,13912.778,986.751,0.186,10,0.2139999999999418
29574,2024-10-19 20:00:00,13338.916,28.457,3955.244,986.542,13912.966,986.952,0.197,10,0.1849999999994906
29574,2024-10-19 21:00:00,13339.183,28.457,3955.308,986.679,13913.24,987.089,0.276,10,0.2670000000016443
29574,2024-10-19 22:00:00,13339.565,28.457,3955.396,986.822,13913.631,987.232,0.392,10,0.3819999999996071
29574,2024-10-19 23:00:00,13339.783,28.457,3955.438,987.021,13913.852,987.431,0.24,10,0.2179999999989377
29574,2024-10-20 02:00:00,13340.394,28.457,3955.576,987.578,13914.477,987.987,0.283,10,0.2590000000000145
29574,2024-10-20 03:00:00,13340.488,28.457,3955.601,987.707,13914.575,988.116,0.366,10,0.0939999999991414
29574,2024-10-20 04:00:00,13340.708,28.457,3955.669,987.729,13914.805,988.138,0.22,10,0.2200000000011641
29574,2024-10-20 09:00:00,13342.106,28.457,3955.97,987.807,13916.231,988.216,0.148,10,0.1479999999992287
29574,2024-10-20 10:00:00,13342.305,28.459,3956.03,988.019,13916.439,988.428,0.134,10,0.1990000000005238
29574,2024-10-20 11:00:00,13342.431,28.459,3956.182,988.158,13916.603,988.567,0.14,10,0.1260000000002037
29574,2024-10-20 12:00:00,13342.732,28.459,3956.273,988.275,13916.917,988.684,0.322,10,0.3009999999994761
29574,2024-10-20 13:00:00,13342.909,28.46,3956.328,988.455,13917.102,988.864,0.197,10,0.1769999999996798
29574,2024-10-20 14:00:00,13343.07,28.46,3956.409,988.612,13917.28,989.021,0.184,10,0.1610000000000582
29574,2024-10-20 15:00:00,13343.198,28.46,3956.493,988.766,13917.426,989.175,0.149,10,0.1280000000006111
29574,2024-10-20 16:00:00,13343.328,28.46,3956.577,988.962,13917.575,989.371,0.129,10,0.1299999999991996
29574,2024-10-20 17:00:00,13343.565,28.46,3956.661,989.082,13917.826,989.491,0.253,10,0.2370000000009895
29574,2024-10-20 18:00:00,13343.759,28.46,3956.707,989.268,13918.025,989.677,0.223,10,0.1939999999995052
29574,2024-10-20 19:00:00,13344.228,28.46,3956.764,989.437,13918.491,989.846,0.511,10,0.4689999999991414
29574,2024-10-20 20:00:00,13344.424,28.46,3956.78,989.636,13918.683,990.045,0.223,10,0.1960000000017316
29574,2024-10-20 21:00:00,13344.651,28.46,3956.811,989.838,13918.91,990.247,0.244,10,0.2269999999989522
29574,2024-10-20 22:00:00,13344.888,28.46,3956.829,990.042,13919.142,990.45,0.244,10,0.2370000000009895
29574,2024-10-20 23:00:00,13345.135,28.46,3956.891,990.214,13919.397,990.622,0.263,10,0.2469999999993888
29574,2024-10-21 00:00:00,13345.341,28.46,3956.962,990.39,13919.614,990.798,0.222,10,0.2060000000001309
29574,2024-10-21 01:00:00,13345.533,28.46,3957.022,990.571,13919.815,990.979,0.213,10,0.1919999999990977
29574,2024-10-21 02:00:00,13345.728,28.46,3957.074,990.77,13920.017,991.178,0.214,10,0.1949999999997089
29574,2024-10-21 03:00:00,13345.916,28.46,3957.17,990.912,13920.225,991.32,0.209,10,0.1880000000001018
29574,2024-10-21 04:00:00,13346.111,28.46,3957.25,991.08,13920.434,991.488,0.214,10,0.1950000000015279
29574,2024-10-21 05:00:00,13346.286,28.46,3957.336,991.213,13920.627,991.621,0.21,10,0.1749999999992724
29574,2024-10-21 06:00:00,13346.451,28.46,3957.372,991.407,13920.795,991.815,0.201,10,0.1649999999990541
29574,2024-10-21 07:00:00,13346.671,28.46,3957.432,991.551,13921.023,991.959,0.265,10,0.2200000000011641
29574,2024-10-21 08:00:00,13346.838,28.46,3957.468,991.712,13921.193,992.12,0.186,10,0.1669999999994615
29574,2024-10-21 09:00:00,13346.916,28.468,3957.585,991.811,13921.301,992.219,0.144,10,0.0779999999995197
29574,2024-10-21 10:00:00,13346.996,28.483,3957.737,991.907,13921.421,992.315,0.143,10,0.0799999999999272
29574,2024-10-21 11:00:00,13347.097,28.483,3957.792,992.078,13921.534,992.486,0.133,10,0.1010000000005675
29574,2024-10-21 12:00:00,13347.833,28.483,3957.907,992.078,13922.272,992.486,0.808,10,0.7360000000007858
29574,2024-10-21 13:00:00,13348.037,28.483,3957.98,992.218,13922.488,992.626,0.217,10,0.2039999999997235
29574,2024-10-21 14:00:00,13348.19,28.483,3958.03,992.354,13922.649,992.762,0.137,10,0.1530000000002473
29574,2024-10-21 15:00:00,13348.362,28.483,3958.118,992.471,13922.839,992.879,0.162,10,0.1719999999986612
29574,2024-10-21 16:00:00,13348.724,28.483,3958.207,992.563,13923.212,992.971,0.352,10,0.3620000000009895
29574,2024-10-21 17:00:00,13348.924,28.483,3958.246,992.696,13923.414,993.104,0.187,10,0.2000000000007276
29574,2024-10-21 18:00:00,13349.132,28.483,3958.357,992.783,13923.645,993.191,0.213,10,0.2079999999987194
29574,2024-10-21 19:00:00,13349.556,28.483,3958.382,992.969,13924.059,993.377,0.456,10,0.4240000000008876
29574,2024-10-21 20:00:00,13349.984,28.483,3958.436,993.213,13924.485,993.621,0.52,10,0.4279999999998836
29574,2024-10-21 21:00:00,13350.266,28.483,3958.451,993.407,13924.759,993.815,0.322,10,0.2819999999992433
29574,2024-10-21 22:00:00,13350.502,28.483,3958.519,993.54,13925.005,993.948,0.284,10,0.2360000000007858
29574,2024-10-21 23:00:00,13350.689,28.483,3958.556,993.725,13925.195,994.133,0.234,10,0.1869999999998981
29574,2024-10-22 03:00:00,13351.358,28.483,3958.758,994.343,13925.894,994.75,0.209,10,0.1499999999996362
29574,2024-10-22 04:00:00,13351.496,28.483,3958.836,994.475,13926.048,994.882,0.198,10,0.1379999999990104
29574,2024-10-22 05:00:00,13351.649,28.483,3958.907,994.616,13926.215,995.023,0.209,10,0.1530000000002473
29574,2024-10-22 06:00:00,13351.777,28.483,3958.989,994.753,13926.361,995.16,0.198,10,0.1280000000006111
29574,2024-10-22 07:00:00,13352.07,28.483,3959.04,994.888,13926.656,995.295,0.351,10,0.2929999999996653
29574,2024-10-22 08:00:00,13352.519,28.483,3959.124,994.974,13927.111,995.381,0.517,10,0.4490000000005238
29574,2024-10-22 09:00:00,13352.628,28.505,3959.163,995.236,13927.226,995.644,0.185,10,0.1090000000003783
29574,2024-10-22 10:00:00,13352.868,28.509,3959.203,995.401,13927.468,995.809,0.246,10,0.2399999999997817
29574,2024-10-22 11:00:00,13353.147,28.509,3959.247,995.533,13927.748,995.941,0.322,10,0.2790000000004511
29574,2024-10-22 12:00:00,13353.282,28.509,3959.291,995.673,13927.89,996.081,0.195,10,0.1349999999983993
29574,2024-10-22 13:00:00,13353.46,28.509,3959.36,995.774,13928.08,996.182,0.215,10,0.1779999999998835
29574,2024-10-22 14:00:00,13353.583,28.509,3959.436,995.901,13928.22,996.308,0.165,10,0.1230000000014115
29574,2024-10-22 15:00:00,13353.879,28.509,3959.515,995.953,13928.526,996.36,0.358,10,0.2960000000002765
29574,2024-10-22 16:00:00,13353.993,28.509,3959.568,996.101,13928.65,996.508,0.152,10,0.113999999999578
29574,2024-10-22 17:00:00,13354.077,28.509,3959.607,996.281,13928.742,996.688,0.136,10,0.0839999999989231
29574,2024-10-22 18:00:00,13354.255,28.509,3959.642,996.399,13928.922,996.806,0.183,10,0.1779999999998835
29574,2024-10-22 19:00:00,13354.834,28.509,3959.721,996.479,13929.5,996.886,0.589,10,0.5790000000015425
29574,2024-10-22 20:00:00,13354.999,28.509,3959.772,996.605,13929.673,997.012,0.207,10,0.1649999999990541
29574,2024-10-22 21:00:00,13355.146,28.509,3959.83,996.762,13929.83,997.169,0.186,10,0.147000000000844
29574,2024-10-22 22:00:00,13355.436,28.509,3959.873,996.902,13930.12,997.309,0.296,10,0.2899999999990541
29574,2024-10-22 23:00:00,13355.624,28.509,3959.891,997.099,13930.306,997.506,0.211,10,0.1880000000001018
29574,2024-10-23 00:00:00,13355.908,28.509,3959.935,997.248,13930.59,997.655,0.311,10,0.2839999999996507
29574,2024-10-23 01:00:00,13356.083,28.509,3959.977,997.429,13930.77,997.836,0.192,10,0.1750000000010914
29574,2024-10-23 02:00:00,13356.348,28.509,3960.037,997.574,13931.041,997.981,0.293,10,0.2649999999994179
29574,2024-10-23 03:00:00,13356.53,28.509,3960.093,997.752,13931.232,998.159,0.21,10,0.1820000000006985
29574,2024-10-23 04:00:00,13356.707,28.509,3960.126,997.947,13931.411,998.354,0.201,10,0.1769999999996798
29574,2024-10-23 05:00:00,13356.866,28.509,3960.21,998.096,13931.587,998.503,0.199,10,0.1589999999996507
29574,2024-10-23 06:00:00,13357.062,28.509,3960.285,998.216,13931.796,998.623,0.187,10,0.1959999999999127
29574,2024-10-23 07:00:00,13357.268,28.509,3960.384,998.316,13932.022,998.722,0.192,10,0.2060000000001309
29574,2024-10-23 08:00:00,13357.786,28.509,3960.39,998.454,13932.52,998.86,0.477,10,0.5180000000000291
29574,2024-10-23 09:00:00,13357.858,28.546,3960.4,998.698,13932.592,999.105,0.126,10,0.0720000000001164
29574,2024-10-23 10:00:00,13358.012,28.552,3960.468,998.794,13932.759,999.202,0.147,10,0.1540000000004511
29574,2024-10-23 11:00:00,13358.084,28.552,3960.535,998.938,13932.847,999.345,0.119,10,0.0720000000001164
29574,2024-10-23 12:00:00,13358.167,28.553,3960.637,999.064,13932.956,999.471,0.152,10,0.0829999999987194
29574,2024-10-23 13:00:00,13358.243,28.553,3960.723,999.225,13933.053,999.632,0.138,10,0.0760000000009313
29574,2024-10-23 21:00:00,13359.888,28.554,3961.292,999.391,13934.792,999.798,0.175,10,0.1750000000010914
29574,2024-10-23 22:00:00,13360.058,28.554,3961.355,999.398,13934.973,999.805,0.169,10,0.1700000000000727
29574,2024-10-23 23:00:00,13360.26,28.554,3961.417,999.417,13935.184,999.824,0.202,10,0.201999999999316
29574,2024-10-24 00:00:00,13360.499,28.554,3961.462,999.437,13935.426,999.844,0.238,10,0.238999999999578
29574,2024-10-24 01:00:00,13360.742,28.554,3961.541,999.449,13935.682,999.856,0.243,10,0.2430000000003929
29574,2024-10-24 04:00:00,13361.484,28.554,3961.72,999.483,13936.444,999.89,0.313,10,0.3150000000005093
29574,2024-10-24 05:00:00,13361.696,28.554,3961.787,999.494,13936.666,999.901,0.212,10,0.2119999999995343
29574,2024-10-24 06:00:00,13361.894,28.554,3961.844,999.505,13936.872,999.912,0.197,10,0.1980000000003201
29574,2024-10-24 07:00:00,13362.389,28.554,3961.904,999.514,13937.364,999.921,0.494,10,0.4949999999989813
29574,2024-10-24 08:00:00,13362.629,28.554,3961.959,999.528,13937.61,999.935,0.239,10,0.2400000000016007
29574,2024-10-24 09:00:00,13362.873,28.554,3962.003,999.539,13937.856,999.946,0.244,10,0.2439999999987776
29574,2024-10-24 10:00:00,13363.053,28.554,3962.12,999.545,13938.062,999.952,0.18,10,0.180000000000291
29574,2024-10-24 11:00:00,13363.501,28.554,3962.183,999.553,13938.509,999.96,0.447,10,0.4480000000003201
29574,2024-10-24 12:00:00,13363.652,28.554,3962.243,999.56,13938.671,999.967,0.151,10,0.1509999999998399
29574,2024-10-24 13:00:00,13363.769,28.554,3962.317,999.565,13938.804,999.972,0.117,10,0.1170000000001891
29574,2024-10-24 14:00:00,13363.907,28.554,3962.39,999.571,13938.957,999.978,0.137,10,0.1379999999990104
29574,2024-10-24 15:00:00,13364.019,28.554,3962.439,999.579,13939.079,999.986,0.112,10,0.1120000000009895
29574,2024-10-24 16:00:00,13364.154,28.554,3962.518,999.583,13939.231,999.99,0.135,10,0.1350000000002182
29574,2024-10-24 17:00:00,13364.291,28.554,3962.588,999.588,13939.382,999.995,0.137,10,0.1369999999988067
29574,2024-10-24 18:00:00,13364.415,28.554,3962.648,999.593,13939.518,1000.0,0.123,10,0.1240000000016152
29574,2024-10-24 19:00:00,13364.613,28.554,3962.724,999.599,13939.729,1000.006,0.197,10,0.1979999999985011
29574,2024-10-24 20:00:00,13365.107,28.554,3962.774,999.605,13940.217,1000.012,0.494,10,0.4940000000005966
29574,2024-10-24 21:00:00,13365.346,28.554,3962.842,999.618,13940.465,1000.025,0.239,10,0.238999999999578
29574,2024-10-24 22:00:00,13365.572,28.554,3962.896,999.627,13940.697,1000.034,0.226,10,0.2260000000005675
29574,2024-10-24 23:00:00,13365.798,28.554,3962.963,999.635,13940.933,1000.042,0.226,10,0.2260000000005675
29574,2024-10-25 03:00:00,13366.775,28.554,3963.221,999.677,13941.943,1000.084,0.193,10,0.1939999999995052
29574,2024-10-25 04:00:00,13366.963,28.554,3963.289,999.684,13942.143,1000.091,0.188,10,0.1880000000001018
29574,2024-10-25 05:00:00,13367.177,28.554,3963.346,999.694,13942.364,1000.101,0.213,10,0.2139999999999418
29574,2024-10-25 06:00:00,13367.394,28.554,3963.403,999.71,13942.588,1000.117,0.216,10,0.2170000000005529
29574,2024-10-25 07:00:00,13367.571,28.554,3963.46,999.72,13942.774,1000.127,0.176,10,0.1769999999996798
29574,2024-10-25 08:00:00,13367.735,28.554,3963.517,999.723,13942.948,1000.13,0.163,10,0.1640000000006694
29574,2024-10-25 09:00:00,13367.902,28.554,3963.551,999.733,13943.118,1000.14,0.167,10,0.1669999999994615
29574,2024-10-25 10:00:00,13368.272,28.554,3963.671,999.737,13943.506,1000.144,0.37,10,0.3700000000008003
29574,2024-10-25 11:00:00,13368.464,28.554,3963.752,999.742,13943.713,1000.149,0.192,10,0.1919999999990977
29574,2024-10-25 12:00:00,13368.596,28.554,3963.803,999.749,13943.855,1000.156,0.131,10,0.1319999999996071
29574,2024-10-25 13:00:00,13368.755,28.554,3963.877,999.754,13944.028,1000.161,0.158,10,0.1589999999996507
29574,2024-10-25 14:00:00,13368.877,28.554,3963.927,999.764,13944.159,1000.171,0.121,10,0.1220000000012078
29574,2024-10-25 15:00:00,13369.042,28.554,3964.002,999.768,13944.339,1000.175,0.164,10,0.1649999999990541
29574,2024-10-25 16:00:00,13369.178,28.554,3964.059,999.776,13944.485,1000.183,0.136,10,0.136000000000422
29574,2024-10-25 17:00:00,13369.335,28.554,3964.125,999.777,13944.655,1000.184,0.156,10,0.1569999999992433
29574,2024-10-25 18:00:00,13369.549,28.554,3964.178,999.786,13944.875,1000.193,0.213,10,0.2140000000017607
29574,2024-10-25 19:00:00,13370.154,28.554,3964.369,999.786,13945.509,1000.193,0.605,10,0.6049999999995634
29574,2024-10-25 20:00:00,13370.489,28.554,3964.429,999.801,13945.847,1000.208,0.334,10,0.3349999999991269
29574,2024-10-25 21:00:00,13370.767,28.554,3964.491,999.823,13946.132,1000.23,0.277,10,0.2780000000002474
29574,2024-10-25 22:00:00,13371.034,28.554,3964.537,999.841,13946.401,1000.248,0.267,10,0.2669999999998254
29574,2024-10-25 23:00:00,13371.274,28.554,3964.609,999.852,13946.651,1000.259,0.24,10,0.2399999999997817
29574,2024-10-26 00:00:00,13371.501,28.554,3964.656,999.861,13946.882,1000.268,0.226,10,0.2270000000007712
29574,2024-10-27 00:00:00,13377.167,28.554,3966.174,1000.102,13952.746,1000.509,0.356,10,5.665999999999258
29574,2024-10-27 01:00:00,13377.325,28.554,3966.221,1000.118,13952.911,1000.525,0.157,10,0.158000000001266
29574,2024-10-27 02:00:00,13377.516,28.554,3966.304,1000.124,13953.117,1000.531,0.191,10,0.190999999998894
29574,2024-10-27 03:00:00,13377.663,28.554,3966.362,1000.135,13953.275,1000.542,0.146,10,0.147000000000844
29574,2024-10-27 04:00:00,13377.927,28.554,3966.445,1000.14,13953.552,1000.547,0.263,10,0.2639999999992142
29574,2024-10-27 05:00:00,13378.085,28.554,3966.512,1000.149,13953.722,1000.556,0.157,10,0.157999999999447
29574,2024-10-27 06:00:00,13378.253,28.554,3966.571,1000.153,13953.9,1000.56,0.167,10,0.1680000000014843
29574,2024-10-27 07:00:00,13378.573,28.554,3966.634,1000.16,13954.225,1000.567,0.319,10,0.3199999999997089
